Owner,IpStart,IpEnd,Maintainer,LastSeenOn
"","5.62.16.1","5.62.16.254","ASW-PS-MNT","09/02/2026 01:17:33"
"ASN1","155.225.52.0","155.225.60.255","","09/01/2026 00:39:38"
"ASN1","155.225.7.0","155.225.49.255","","09/01/2026 00:39:38"
"SCAROLINA-AS","155.225.6.0","155.225.6.255","","09/01/2026 00:39:38"
"","95.142.115.1","95.142.115.254","ASW-PS-MNT","09/02/2026 01:17:33"
"SCAROLINA-AS","155.225.62.0","155.225.64.255","","09/01/2026 00:39:38"
"Not routed","155.225.61.0","155.225.61.255","","09/01/2026 00:39:38"
"http://www.avast.com/","77.234.40.1","77.234.40.254","ASW-MNT","09/02/2026 01:36:51"
"ASN1","155.225.65.0","155.225.70.255","","09/01/2026 00:39:38"
"Not routed","155.225.71.0","155.225.71.255","","09/01/2026 00:39:38"
"http://www.avast.com/","5.62.17.1","5.62.17.254","ASW-MNT","09/02/2026 01:36:51"
"ASN1","155.225.72.0","155.225.191.255","","09/01/2026 00:39:38"
"SCAROLINA-AS","155.225.192.0","155.225.199.255","","09/01/2026 00:39:38"
"","5.62.54.1","5.62.54.254","ASW-MNT","09/02/2026 01:36:51"
"ASN1","155.225.200.0","155.225.255.255","","09/01/2026 00:39:38"
"AMAZON-02","155.226.0.0","155.226.2.255","","09/01/2026 00:39:38"
"Not routed","155.226.3.0","155.226.15.255","","09/01/2026 00:39:38"
"AMAZON-02","155.226.32.0","155.226.47.255","","03/06/2025 15:31:03"
"Not routed","155.226.18.0","155.226.31.255","","09/01/2026 00:39:38"
"Not routed","155.226.136.0","155.226.143.255","","06/01/2026 00:55:29"
"AMAZON-02","155.226.16.0","155.226.17.255","","09/01/2026 00:39:38"
"Not routed","155.226.48.0","155.226.127.255","","03/06/2025 15:31:03"
"AMAZON-02","155.226.128.0","155.226.135.255","","06/01/2026 00:55:29"
"Not routed","155.226.148.0","155.226.151.255","","05/05/2026 15:33:34"
"AMAZON-AES","155.226.144.0","155.226.147.255","","05/05/2026 15:33:34"
"AMAZON-02","155.226.152.0","155.226.153.255","","04/01/2026 01:15:50"
"Not routed","155.226.154.0","155.226.155.255","","04/01/2026 01:15:50"
"AMAZON-02","155.226.156.0","155.226.157.255","","04/01/2026 01:15:50"
"Not routed","155.226.158.0","155.226.175.255","","08/01/2025 00:35:14"
"http://www.avast.com","5.62.56.1","5.62.57.254","ASW-MNT","09/02/2026 01:36:51"
"AMAZON-02","155.226.176.0","155.226.178.255","","08/01/2025 00:35:14"
"","95.142.118.1","95.142.118.254","ASW-MNT","09/02/2026 01:17:33"
"AMAZON-02","155.226.180.0","155.226.185.255","","11/01/2025 00:36:59"
"Not routed","155.226.179.0","155.226.179.255","","11/01/2025 00:36:59"
"","69.94.75.1","69.94.75.254","ASW-MNT","09/02/2026 01:36:51"
"AMAZON-02","155.226.188.0","155.226.189.255","","02/01/2026 00:42:05"
"Not routed","155.226.186.0","155.226.187.255","","03/01/2026 00:40:52"
"Not routed","155.226.190.0","155.226.191.255","","02/01/2026 00:42:05"
"","69.94.67.1","69.94.67.254","ASW-MNT","09/02/2026 01:36:51"
"Not routed","155.226.193.0","155.226.193.255","","09/01/2026 00:39:39"
"AMAZON EXPANSION","155.226.192.0","155.226.192.255","","09/01/2026 00:39:39"
"AMAZON EXPANSION","155.226.194.0","155.226.194.255","","09/01/2026 00:39:39"
"Not routed","155.226.195.0","155.226.207.255","","09/01/2026 00:39:39"
"AMAZON-AES","155.226.208.0","155.226.223.255","","09/01/2026 00:39:39"
"","69.94.76.1","69.94.76.254","ASW-MNT","09/02/2026 01:36:51"
"AMAZON-02","155.226.224.0","155.226.241.255","","09/01/2026 00:39:39"
"AMAZON-AES","155.226.242.0","155.226.242.255","","09/01/2026 00:39:39"
"AMAZON-02","155.226.243.0","155.226.247.255","","09/01/2026 00:39:39"
"Not routed","155.226.248.0","155.226.253.255","","09/01/2026 00:39:39"
"AMAZON-02","155.226.254.0","155.226.254.255","","09/01/2026 00:39:39"
"TELENOR-NEXTEL Telenor Norge AS","155.227.0.0","155.227.255.255","","09/01/2026 00:39:39"
"GTT-BACKBONE GTT","155.229.0.0","155.229.195.255","","09/01/2025 00:45:21"
"CIEF-AS Etat de Fribourg, SITel","155.228.0.0","155.228.255.255","","09/01/2026 00:39:39"
"Not routed","155.226.255.0","155.226.255.255","","09/01/2026 00:39:39"
"FHLBATL","155.229.196.0","155.229.196.255","","09/01/2026 00:39:39"
"KNU-AS Kyungpook National University","155.230.0.0","155.230.23.255","","03/06/2025 15:31:04"
"KNU-AS Kyungpook National University","155.230.85.192","155.230.255.255","","03/06/2025 15:31:04"
"KNU-AS Kyungpook National University","155.230.24.0","155.230.85.191","","03/06/2025 15:31:04"
"GTT-BACKBONE GTT","155.229.197.0","155.229.255.255","","09/01/2025 00:45:21"
"Not routed","155.231.0.0","155.231.207.255","","09/01/2026 00:39:39"
"Not routed","155.231.210.0","155.231.255.255","","09/01/2026 00:39:39"
"MICROSOFT-CORP-MSN-AS-BLOCK","155.231.208.0","155.231.209.255","","09/01/2026 00:39:39"
"TENET-1","155.232.0.0","155.232.10.255","","09/01/2026 00:39:39"
"TENET-1","155.232.11.0","155.232.20.255","","09/01/2026 00:39:39"
"TENET-1","155.232.21.0","155.232.35.255","","09/01/2026 00:39:39"
"TENET-1","155.232.36.0","155.232.38.255","","09/01/2026 00:39:39"
"TENET-1","155.232.136.0","155.232.186.255","","09/01/2026 00:39:39"
"TENET-1","155.232.39.0","155.232.61.255","","09/01/2026 00:39:39"
"TENET-1","155.232.62.0","155.232.135.255","","09/01/2026 00:39:39"
"TENET-1","155.232.192.0","155.232.195.255","","10/01/2025 00:44:04"
"TENET-1","155.232.187.0","155.232.191.255","","10/01/2025 00:44:04"
"TENET-1","155.232.241.0","155.232.248.255","","09/01/2026 00:39:39"
"TENET-1","155.232.249.0","155.232.255.255","","07/01/2025 00:33:56"
"TENET-1","155.232.196.0","155.232.240.255","","09/01/2026 00:39:39"
"Not routed","155.233.0.0","155.233.255.255","","09/01/2026 00:39:39"
"IS","155.234.0.0","155.234.255.255","","09/01/2026 00:39:39"
"Not routed","155.235.0.0","155.235.63.255","","09/01/2026 00:39:39"
"MTNNS-AS","155.235.64.0","155.235.127.255","","09/01/2026 00:39:39"
"Not routed","155.235.128.0","155.235.223.255","","09/01/2026 00:39:39"
"MTNNS-AS","155.235.224.0","155.235.227.255","","09/01/2026 00:39:39"
"Not routed","155.235.228.0","155.235.231.255","","09/01/2026 00:39:39"
"MTNNS-AS","155.235.232.0","155.235.243.255","","09/01/2026 00:39:39"
"Not routed","155.235.244.0","155.235.252.255","","07/01/2025 00:33:56"
"Not routed","155.235.255.0","155.236.149.255","","07/01/2025 00:33:56"
"PEG-SV","155.235.253.0","155.235.254.255","","07/01/2025 00:33:56"
"IS","155.237.0.0","155.237.255.255","","09/01/2026 00:39:39"
"Not routed","155.236.152.0","155.236.255.255","","07/01/2025 00:33:56"
"TENET-1","155.238.0.0","155.238.255.255","","09/01/2026 00:39:39"
"SAIX-NET","155.239.245.0","155.239.247.255","","09/01/2026 00:39:39"
"SAIX-NET","155.239.0.0","155.239.244.255","","09/01/2026 00:39:39"
"SAIX-NET","155.239.248.0","155.239.255.255","","09/01/2026 00:39:39"
"IS","155.236.150.0","155.236.151.255","","07/01/2025 00:33:56"
"IS","155.240.154.0","155.240.159.255","","09/01/2026 00:39:39"
"IS","155.240.0.0","155.240.153.255","","09/01/2026 00:39:39"
"JANET Jisc Services Limited","155.245.0.0","155.245.255.255","","09/01/2026 00:39:39"
"Not routed","155.241.0.0","155.243.255.255","","01/01/2026 00:43:23"
"GMOV","144.72.124.1","144.72.124.254","Venkat","09/02/2026 01:02:24"
"GMOV","144.72.125.1","144.72.125.254","Venkat","09/02/2026 01:02:24"
"TENET-1","155.240.160.0","155.240.255.255","","09/01/2026 00:39:39"
"GMOV","144.72.123.1","144.72.123.254","Venkat","09/02/2026 01:02:24"
"GMOV","198.208.39.1","198.208.39.254","Venkat","09/02/2026 01:02:24"
"DNIC-AS-00668","155.244.0.0","155.244.255.255","","01/01/2026 00:43:23"
"STEVENS-TECH","155.246.0.0","155.246.255.255","","09/01/2026 00:39:39"
"TEMPLE","155.247.0.0","155.247.255.255","","09/01/2026 00:39:39"
"SUN-JAVA","155.248.0.0","155.248.32.255","","09/01/2026 00:39:39"
"Not routed","155.248.33.0","155.248.63.255","","09/01/2026 00:39:39"
"AS13832","155.248.64.0","155.248.123.255","","09/01/2026 00:39:39"
"Not routed","155.248.124.0","155.248.127.255","","09/01/2026 00:39:39"
"ORACLE-BMC-31898","155.248.128.0","155.248.151.255","","09/01/2026 00:39:39"
"Not routed","155.248.152.0","155.248.159.255","","09/01/2026 00:39:39"
"Not routed","155.249.0.0","155.249.255.255","","09/01/2026 00:39:39"
"MERCK-KGAA Darmstadt  Germany","155.250.0.0","155.250.255.255","","09/01/2026 00:39:39"
"QCell","155.251.0.0","155.251.255.255","","09/01/2026 00:39:39"
"DNIC-ASBLK-00721-00726","155.252.0.0","155.252.137.255","","09/01/2026 00:39:39"
"DNIC-ASBLK-00721-00726","155.252.140.0","155.252.141.255","","09/01/2026 00:39:39"
"ORACLE-BMC-31898","155.248.160.0","155.248.255.255","","09/01/2026 00:39:39"
"ASGARR Consortium GARR","155.253.0.0","155.253.255.255","","09/01/2026 00:39:39"
"DNIC-ASBLK-00616-00665","155.252.138.0","155.252.139.255","","09/01/2026 00:39:39"
"DNIC-ASBLK-00721-00726","155.252.143.0","155.252.255.255","","09/01/2026 00:39:39"
"DNIC-ASBLK-00616-00665","155.252.142.0","155.252.142.255","","09/01/2026 00:39:39"
"VUU","155.254.0.0","155.254.0.255","","09/01/2026 00:39:39"
"WATERLOO-INTUITION","155.254.2.0","155.254.3.255","","09/01/2026 00:39:39"
"Not routed","155.254.1.0","155.254.1.255","","09/01/2026 00:39:39"
"EVERYWHERE-WIRELESS-LLC","155.254.4.0","155.254.4.255","","09/01/2026 00:39:39"
"TROYCABLE-NET","155.254.12.0","155.254.15.255","","09/01/2026 00:39:39"
"FNL-33-19754","155.254.8.0","155.254.11.255","","09/01/2026 00:39:39"
"SILVERIP-ASN","155.254.5.0","155.254.7.255","","09/01/2026 00:39:39"
"H4Y-TECHNOLOGIES","155.254.23.0","155.254.27.255","","09/01/2026 00:39:39"
"H4Y-TECHNOLOGIES","155.254.18.0","155.254.22.255","","09/01/2026 00:39:39"
"TIER-NET","155.254.28.0","155.254.29.255","","09/01/2026 00:39:39"
"TIER-NET","155.254.16.0","155.254.17.255","","09/01/2026 00:39:39"
"STARK-INDUSTRIES","155.254.35.0","155.254.35.255","","09/01/2026 00:39:39"
"H4Y-TECHNOLOGIES","155.254.30.0","155.254.31.255","","09/01/2026 00:39:39"
"SYN-UK SYN","155.254.32.0","155.254.34.255","","09/01/2026 00:39:39"
"SYN-UK SYN","155.254.36.0","155.254.39.255","","09/01/2026 00:39:39"
"SYN-NL SYN","155.254.40.0","155.254.47.255","","09/01/2026 00:39:39"
"SYN-UK SYN","155.254.48.0","155.254.49.255","","09/01/2026 00:39:39"
"SYN-NL SYN","155.254.50.0","155.254.59.255","","09/01/2026 00:39:39"
"EVOXTENTERPRISE-AS-AP Evoxt Enterprise","155.254.60.0","155.254.60.255","","09/01/2026 00:39:39"
"LETTERMINT","155.254.62.0","155.254.62.255","","09/01/2026 00:39:39"
"SYN-UK SYN","155.254.61.0","155.254.61.255","","09/01/2026 00:39:39"
"Not routed","155.254.96.0","155.254.131.255","","10/01/2025 00:44:05"
"295CA-TOR-ASN","155.254.64.0","155.254.95.255","","09/01/2026 00:39:39"
"SYN-US SYN","155.254.63.0","155.254.63.255","","09/01/2026 00:39:39"
"COLBA","155.254.136.0","155.254.143.255","","09/01/2026 00:39:39"
"Not routed","155.254.144.0","155.254.151.255","","09/01/2026 00:39:39"
"NORVADO-NORTHEAST-NET","155.254.132.0","155.254.135.255","","09/01/2026 00:39:39"
"INTRADO","155.254.152.0","155.254.154.255","","09/01/2026 00:39:39"
"Not routed","155.254.155.0","155.254.159.255","","09/01/2026 00:39:39"
"AMAZON-02","155.254.160.0","155.254.191.255","","09/01/2026 00:39:39"
"ASNET","155.254.192.0","155.254.192.255","","07/01/2025 00:33:56"
"BAXET-GROUP","155.254.193.0","155.254.195.255","","07/01/2025 00:33:56"
"BROOKETEL-AS-01","155.254.196.0","155.254.199.255","","09/01/2026 00:39:39"
"ADVANCED-INTERNET","155.254.200.0","155.254.203.255","","09/01/2026 00:39:39"
"REED-SMITH-ASN","155.254.204.0","155.254.205.255","","09/01/2026 00:39:39"
"Not routed","155.254.206.0","155.254.207.255","","10/01/2025 00:44:05"
"SPECSAVERS","155.254.214.0","155.254.215.255","","09/01/2026 00:39:39"
"Not routed","155.254.216.0","155.254.219.255","","09/01/2026 00:39:39"
"CANLITH-NET-01","155.254.212.0","155.254.212.255","","09/01/2026 00:39:39"
"TCWC","155.254.228.0","155.254.231.255","","09/01/2026 00:39:39"
"VOITVENTURES","155.254.208.0","155.254.211.255","","10/01/2025 00:44:05"
"YOUMAKER","155.254.224.0","155.254.227.255","","04/01/2026 01:15:51"
"SECUREDGG","155.254.213.0","155.254.213.255","","09/01/2026 00:39:39"
"ATT-INTERNET4","155.254.220.0","155.254.223.255","","09/01/2026 00:39:39"
"NET-OPS-COMMUNICATIONS","155.254.239.0","155.254.239.255","","01/01/2026 00:43:23"
"BLU","155.254.240.0","155.254.243.255","","09/01/2026 00:39:39"
"VERSO-NETWORKS","155.254.252.0","155.254.255.255","","09/01/2026 00:39:39"
"HVC-AS","155.254.232.0","155.254.235.255","","09/01/2026 00:39:39"
"HEADLANDS-AS","155.254.248.0","155.254.251.255","","02/01/2026 00:42:06"
"JOESDATACENTER","155.254.244.0","155.254.245.255","","09/01/2026 00:39:39"
"NET-OPS-COMMUNICATIONS","155.254.236.0","155.254.238.255","","01/01/2026 00:43:23"
"DC74-AS","155.254.246.0","155.254.247.255","","09/01/2026 00:39:39"
"Not routed","155.255.0.0","155.255.255.255","","09/01/2026 00:39:39"
"VODACOM-LESOTHO","156.0.1.0","156.0.63.255","","07/01/2025 00:33:56"
"Hitec-Sure-AS","156.0.64.0","156.0.71.255","","09/01/2026 00:39:39"
"VODACOM-","156.0.0.0","156.0.0.255","","07/01/2025 00:33:56"
"Bundu-NetworX","156.0.72.0","156.0.75.255","","09/01/2026 00:39:39"
"ROOT-NETWORKS Root Networks","156.0.76.0","156.0.77.255","","09/01/2025 00:45:21"
"Not routed","156.0.78.0","156.0.79.255","","07/01/2025 00:33:56"
"Ecobank-Group","156.0.80.0","156.0.83.255","","09/01/2026 00:39:39"
"Not routed","156.0.84.0","156.0.87.255","","09/01/2026 00:39:39"
"","193.57.173.1","193.57.173.254","mnt-uk-forksystems-1","09/02/2026 01:14:15"
"Kinshasa-Wireless-AS","156.0.88.0","156.0.91.255","","08/01/2026 00:28:31"
"CLOUD-TELECOMS","156.0.96.0","156.0.96.255","","09/01/2026 00:39:39"
"Linux-Based-Systems-Design-AS","156.0.160.0","156.0.191.255","","09/01/2026 00:39:39"
"Firestream-AS","156.0.192.0","156.0.195.255","","09/01/2026 00:39:39"
"INFOSET-AS","156.0.198.0","156.0.198.255","","09/01/2026 00:39:39"
"Not routed","156.0.199.0","156.0.199.255","","09/01/2026 00:39:39"
"WIFIZA-TELECOMS","156.0.208.0","156.0.211.255","","09/01/2026 00:39:39"
"Not routed","156.0.97.0","156.0.127.255","","08/01/2026 00:28:31"
"sun-asn","156.0.92.0","156.0.95.255","","09/01/2026 00:39:39"
"MTNCI-AS","156.0.204.0","156.0.207.255","","09/01/2026 00:39:39"
"Foschini-Retail-Group-AS","156.0.196.0","156.0.197.255","","09/01/2026 00:39:39"
"University-of-Energy-and-Natural-Resourc","156.0.128.0","156.0.159.255","","08/01/2026 00:28:31"
"MNI-AS-AP Misaka Network, Inc.","156.0.200.0","156.0.203.255","","09/01/2026 00:39:39"
"ETISALAT-AS","156.0.212.0","156.0.215.255","","11/01/2025 00:37:00"
"Not routed","156.0.220.0","156.0.223.255","","09/01/2026 00:39:39"
"TENACIT-SOLUTIONS","156.0.216.0","156.0.219.255","","09/01/2026 00:39:39"
"Altron-Nexus-AS","156.0.224.0","156.0.231.255","","09/01/2026 00:39:39"
"Strathmore-University","156.0.232.0","156.0.233.255","","09/01/2026 00:39:39"
"IT-Consortium-Limited-AS","156.0.234.0","156.0.235.255","","09/01/2026 00:39:39"
"BallitoISP","156.0.236.0","156.0.239.255","","09/01/2026 00:39:39"
"Not routed","156.0.240.0","156.0.243.255","","08/01/2025 00:35:15"
"VOIMAR-PTY","156.0.244.0","156.0.244.255","","08/01/2025 00:35:15"
"Not routed","156.0.252.0","156.0.253.255","","09/01/2026 00:39:39"
"VOIMAR-PTY","156.0.246.0","156.0.247.255","","09/01/2026 00:39:39"
"Not routed","156.0.245.0","156.0.245.255","","08/01/2025 00:35:15"
"AS328248","156.0.254.0","156.0.254.255","","09/01/2026 00:39:39"
"SFUSD","156.1.0.0","156.1.255.255","","09/01/2026 00:39:39"
"Platinum-Index-AS","156.0.248.0","156.0.251.255","","09/01/2026 00:39:39"
"Not routed","156.2.0.0","156.2.127.255","","07/01/2025 00:33:56"
"ATT-INTERNET4","156.2.160.0","156.2.175.255","","07/01/2025 00:33:56"
"ATT-INTERNET4","156.2.128.0","156.2.143.255","","07/01/2025 00:33:56"
"RCN-AS","156.2.176.0","156.2.191.255","","07/01/2025 00:33:56"
"NIBSS","156.0.255.0","156.0.255.255","","09/01/2026 00:39:39"
"RCN-AS","156.2.144.0","156.2.159.255","","07/01/2025 00:33:56"
"LACOE","156.3.0.0","156.3.5.255","","09/01/2026 00:39:39"
"Not routed","156.2.192.0","156.2.255.255","","07/01/2025 00:33:56"
"LACOE","156.3.6.0","156.3.10.255","","09/01/2026 00:39:39"
"LACOE","156.3.11.0","156.3.24.255","","09/01/2026 00:39:39"
"LACOE","156.3.25.0","156.3.26.255","","09/01/2026 00:39:39"
"LACOE","156.3.27.0","156.3.34.255","","07/01/2026 00:37:46"
"LACOE","156.3.35.0","156.3.38.255","","09/01/2026 00:39:39"
"LACOE","156.3.39.0","156.3.40.255","","09/01/2026 00:39:40"
"LACOE","156.3.41.0","156.3.42.255","","08/01/2025 00:35:15"
"LACOE","156.3.43.0","156.3.55.255","","08/01/2025 00:35:15"
"LACOE","156.3.56.0","156.3.57.255","","07/01/2025 00:33:56"
"LACOE","156.3.58.0","156.3.68.255","","07/01/2025 00:33:56"
"LACOE","156.3.69.0","156.3.70.255","","09/01/2026 00:39:39"
"LACOE","156.3.71.0","156.3.74.255","","07/01/2025 00:33:56"
"LACOE","156.3.75.0","156.3.76.255","","07/01/2025 00:33:56"
"LACOE","156.3.77.0","156.3.78.255","","09/01/2026 00:39:40"
"LACOE","156.3.79.0","156.3.89.255","","09/01/2026 00:39:39"
"LACOE","156.3.94.0","156.3.95.255","","09/01/2026 00:39:40"
"LACOE","156.3.90.0","156.3.90.255","","12/01/2025 00:42:24"
"LACOE","156.3.110.0","156.3.113.255","","07/01/2025 00:33:56"
"LACOE","156.3.92.0","156.3.93.255","","12/01/2025 00:42:24"
"CENIC-2152","156.3.91.0","156.3.91.255","","12/01/2025 00:42:24"
"LACOE","156.3.96.0","156.3.98.255","","09/01/2026 00:39:40"
"LACOE","156.3.99.0","156.3.109.255","","09/01/2026 00:39:40"
"LACOE","156.3.140.0","156.3.142.255","","09/01/2026 00:39:40"
"LACOE","156.3.114.0","156.3.124.255","","07/01/2025 00:33:56"
"LACOE","156.3.125.0","156.3.137.255","","09/01/2026 00:39:40"
"LACOE","156.3.138.0","156.3.139.255","","09/01/2026 00:39:40"
"LACOE","156.3.145.0","156.3.146.255","","09/01/2026 00:39:40"
"LACOE","156.3.143.0","156.3.144.255","","09/01/2026 00:39:40"
"LACOE","156.3.147.0","156.3.150.255","","02/01/2026 00:42:06"
"LACOE","156.3.155.0","156.3.157.255","","10/01/2025 00:44:05"
"LACOE","156.3.151.0","156.3.154.255","","02/01/2026 00:42:06"
"LACOE","156.3.158.0","156.3.159.255","","10/01/2025 00:44:05"
"LACOE","156.3.160.0","156.3.176.255","","09/01/2026 00:39:40"
"LACOE","156.3.177.0","156.3.182.255","","09/01/2025 00:45:22"
"LACOE","156.3.183.0","156.3.195.255","","09/01/2026 00:39:40"
"LACOE","156.3.198.0","156.3.207.255","","09/01/2026 00:39:40"
"LACOE","156.3.208.0","156.3.211.255","","09/01/2026 00:39:40"
"LACOE","156.3.196.0","156.3.197.255","","09/01/2026 00:39:40"
"LACOE","156.3.212.0","156.3.246.255","","09/01/2026 00:39:40"
"LACOE","156.3.255.0","156.3.255.255","","09/01/2026 00:39:40"
"AMAZON-02","156.4.0.0","156.5.255.255","","09/01/2026 00:39:40"
"LACOE","156.3.247.0","156.3.254.255","","09/01/2026 00:39:40"
"AMAZON-02","156.7.0.0","156.7.255.255","","09/01/2026 00:39:40"
"DNIC-AS-00749","156.6.0.0","156.6.255.255","","09/01/2026 00:39:40"
"IS","156.8.0.0","156.8.255.255","","05/05/2026 15:33:36"
"Not routed","156.9.0.0","156.9.255.255","","09/01/2026 00:39:40"
"BOF-AS","156.10.0.0","156.10.255.255","","09/01/2026 00:39:40"
"GWL-CA-ASN","156.11.0.0","156.11.3.255","","09/01/2026 00:39:40"
"Not routed","156.11.4.0","156.11.7.255","","09/01/2026 00:39:40"
"GWL-CA-ASN","156.11.8.0","156.11.13.255","","09/01/2026 00:39:40"
"SHAW","156.11.14.0","156.11.15.255","","09/01/2026 00:39:40"
"GWL-CA-ASN","156.11.128.0","156.11.167.255","","03/01/2026 00:40:54"
"Not routed","156.11.22.0","156.11.127.255","","09/01/2026 00:39:40"
"GWL-CA-ASN","156.11.16.0","156.11.21.255","","09/01/2026 00:39:40"
"Not routed","156.11.168.0","156.11.225.255","","09/01/2026 00:39:40"
"Not routed","156.11.227.0","156.11.239.255","","09/01/2026 00:39:40"
"GWL-CA-ASN","156.11.226.0","156.11.226.255","","09/01/2026 00:39:40"
"Not routed","156.11.246.0","156.11.255.255","","09/01/2026 00:39:40"
"Not routed","156.13.0.0","156.13.15.255","","09/01/2026 00:39:40"
"KUTZTOWN-01","156.12.0.0","156.12.1.255","","09/01/2026 00:39:40"
"GLA-EU1","156.11.240.0","156.11.245.255","","09/01/2026 00:39:40"
"KUTZTOWN-01","156.12.2.0","156.12.255.255","","09/01/2026 00:39:40"
"ANZNATIONAL-AS-AP ANZ BANK NEW ZEALAND LIMITED","156.13.16.0","156.13.23.255","","09/01/2026 00:39:40"
"ANZNATIONAL-AS-AP ANZ BANK NEW ZEALAND LIMITED","156.13.32.0","156.13.32.255","","09/01/2026 00:39:40"
"Not routed","156.13.24.0","156.13.31.255","","09/01/2026 00:39:40"
"Not routed","156.13.33.0","156.13.33.255","","09/01/2026 00:39:40"
"ANZNATIONAL-AS-AP ANZ BANK NEW ZEALAND LIMITED","156.13.34.0","156.13.35.255","","09/01/2026 00:39:40"
"Not routed","156.13.36.0","156.13.36.255","","09/01/2026 00:39:40"
"SPARK-NZ Global-Gateway Internet","156.13.37.0","156.13.40.255","","09/01/2026 00:39:40"
"Not routed","156.13.41.0","156.13.69.255","","09/01/2026 00:39:40"
"ANZ-SG-AS Australia and New Zealand Banking Group Limited ANZ","156.13.70.0","156.13.71.255","","09/01/2026 00:39:40"
"Not routed","156.13.120.0","156.13.169.255","","09/01/2026 00:39:40"
"ANZNATIONAL-AS-AP ANZ BANK NEW ZEALAND LIMITED","156.13.170.0","156.13.171.255","","09/01/2026 00:39:40"
"ANZNATIONAL-AS-AP ANZ BANK NEW ZEALAND LIMITED","156.13.104.0","156.13.119.255","","09/01/2026 00:39:40"
"Not routed","156.13.72.0","156.13.103.255","","09/01/2026 00:39:40"
"Not routed","156.13.172.0","156.13.173.255","","09/01/2026 00:39:40"
"ANZNATIONAL-AS-AP ANZ BANK NEW ZEALAND LIMITED","156.13.174.0","156.13.207.255","","09/01/2026 00:39:40"
"Not routed","156.13.208.0","156.13.215.255","","09/01/2026 00:39:40"
"ANZNATIONAL-AS-AP ANZ BANK NEW ZEALAND LIMITED","156.13.216.0","156.13.216.255","","09/01/2026 00:39:40"
"ANZNATIONAL-AS-AP ANZ BANK NEW ZEALAND LIMITED","156.13.219.0","156.13.220.255","","09/01/2026 00:39:40"
"Not routed","156.13.217.0","156.13.218.255","","09/01/2026 00:39:40"
"SPARK-NZ Global-Gateway Internet","156.13.221.0","156.13.221.255","","09/01/2026 00:39:40"
"PROLEXIC-TECHNOLOGIES-DDOS-MITIGATION-NETWORK","156.13.222.0","156.13.222.255","","09/01/2026 00:39:40"
"Not routed","156.13.223.0","156.13.255.255","","09/01/2026 00:39:40"
"ASGARR Consortium GARR","156.14.0.0","156.14.255.255","","09/01/2026 00:39:40"
"","141.11.150.1","141.11.151.254","netutils-mnt","06/02/2026 00:39:29"
"PMC-AS-AP Department of the Prime Minister and Cabinet","156.16.0.0","156.16.255.255","","09/01/2026 00:39:40"
"","83.138.50.1","83.138.50.254","netutils-mnt","09/02/2026 01:29:08"
"AMAZON-02","156.15.0.0","156.15.255.255","","09/01/2026 00:39:40"
"WASK WROCMAN-EDU educational part of WASK network, Wroclaw, Poland","156.17.0.0","156.17.200.255","","09/01/2026 00:39:40"
"Urzad Marszalkowski Wojewodztwa Dolnoslaskiego","156.17.201.0","156.17.201.255","","09/01/2026 00:39:40"
"WASK WROCMAN-EDU educational part of WASK network, Wroclaw, Poland","156.17.202.0","156.17.214.255","","07/01/2025 00:33:57"
"L-PORT","156.17.215.0","156.17.215.255","","09/01/2026 00:39:40"
"Not routed","156.19.112.0","156.19.127.255","","09/01/2026 00:39:40"
"FR-LYRES Lyon Recherche et Enseignement Superieur LyRES","156.18.0.0","156.18.255.255","","09/01/2026 00:39:40"
"Not routed","156.20.0.0","156.20.21.255","","07/01/2026 00:37:47"
"CHARTER-20115","156.19.0.0","156.19.111.255","","09/01/2026 00:39:40"
"MICROSOFT-CORP-MSN-AS-BLOCK","156.20.22.0","156.20.23.255","","09/01/2026 00:39:40"
"WASK WROCMAN-EDU educational part of WASK network, Wroclaw, Poland","156.17.216.0","156.17.255.255","","09/01/2026 00:39:40"
"CHARTER-20115","156.19.128.0","156.19.255.255","","08/01/2025 00:35:15"
"MATTEL","156.20.24.0","156.20.25.255","","09/01/2026 00:39:40"
"MATTEL","156.20.30.0","156.20.31.255","","09/01/2026 00:39:40"
"Not routed","156.20.26.0","156.20.29.255","","09/01/2026 00:39:40"
"Not routed","156.20.37.0","156.20.171.255","","08/01/2025 00:35:15"
"Not routed","156.20.32.0","156.20.33.255","","09/01/2026 00:39:40"
"MATTEL","156.20.34.0","156.20.36.255","","09/01/2026 00:39:40"
"SWITCH-LTD","156.20.172.0","156.20.175.255","","09/01/2026 00:39:40"
"Not routed","156.20.176.0","156.20.255.255","","09/01/2026 00:39:40"
"PSC","156.21.0.0","156.21.1.255","","09/01/2026 00:39:40"
"Not routed","156.21.24.0","156.21.127.255","","09/01/2026 00:39:40"
"Not routed","156.21.2.0","156.21.15.255","","09/01/2026 00:39:40"
"AS17378","156.21.128.0","156.21.191.255","","09/01/2026 00:39:40"
"Not routed","156.21.192.0","156.22.0.255","","09/01/2026 00:39:40"
"ASN-TELSTRA Telstra Limited","156.22.1.0","156.22.2.255","","09/01/2026 00:39:40"
"AS17378","156.21.16.0","156.21.23.255","","09/01/2026 00:39:40"
"EHEALTHNSW-AS-AP eHealth NSW","156.22.3.0","156.22.3.255","","09/01/2026 00:39:40"
"Service-now.com DUB100 DAP","148.139.88.1","148.139.88.254","MNT-NOW","09/02/2026 00:26:48"
